,startstationname,startstationlatitude,startstationlongitude,endstationname,endstationlatitude,endstationlongitude,probs
16950,MacDougal St & Prince St,40.72710258,-74.00297088,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5834301770276824
16978,1 Ave & E 15 St,40.73221853,-73.98165557,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.21155086659248368
16980,E 4 St & 2 Ave,40.726280700000004,-73.98978041,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.26365703547612307
17176,St Marks Pl & 2 Ave,40.7284186,-73.98713956,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5629029126569064
17321,W 20 St & 7 Ave,40.74238787,-73.99726235,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.17636051173855227
17378,W 14 St & The High Line,40.74195138,-74.00803013,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.9151410583263826
17427,W 13 St & Hudson St,40.739973541034104,-74.0051387250423,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.46901424109766254
17516,W 4 St & 7 Ave S,40.73401143,-74.00293877,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.2190580542996614
17518,W 4 St & 7 Ave S,40.73401143,-74.00293877,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.09867699302187816
17577,Little West St & 1 Pl,40.70569254,-74.01677685,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5179534627617425
17599,W 26 St & 8 Ave,40.74734825,-73.99723551,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.18958809544330935
17727,W 21 St & 6 Ave,40.74173969,-73.99415556,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.736807289302941
17751,9 Ave & W 18 St,40.74317449,-74.00366443,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.2459241332087051
17856,St Marks Pl & 2 Ave,40.7284186,-73.98713956,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5690230651805349
17942,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.3648456940893037
17960,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5161173651607984
17973,Lafayette St & E 8 St,40.73028666,-73.9907647,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.11293356930992493
18097,E 11 St & 1 Ave,40.72953837,-73.98426726,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.8812300593462202
18120,E 7 St & Avenue A,40.72621788,-73.98379855,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.34333671629366713
18321,MacDougal St & Prince St,40.72710258,-74.00297088,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.37672084547572593
18398,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.45987233120642335
18545,E 12 St & 3 Ave,40.73223272,-73.98889957,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.2493440888742935
19050,W 38 St & 8 Ave,40.75466591,-73.99138152,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.7216423139704724
19133,E 32 St & Park Ave,40.745712100000006,-73.98194829,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.691071667807965
19182,Broadway & E 14 St,40.73454567,-73.99074142,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.48982796425731356
19191,W 18 St & 6 Ave,40.73971301,-73.99456405,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.1626423133609899
19223,E 7 St & Avenue A,40.72621788,-73.98379855,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.03205724995298742
19455,St Marks Pl & 1 Ave,40.72779126,-73.98564945,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.649868831396719
19472,Cleveland Pl & Spring St,40.722103786686,-73.997249007225,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.52203896730253
19477,Barrow St & Hudson St,40.73172428,-74.00674436,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5067981562303747
19553,6 Ave & W 33 St,40.74901271,-73.98848395,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.46859172420230166
19577,E 11 St & 1 Ave,40.72953837,-73.98426726,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5300574516415963
19580,9 Ave & W 22 St,40.7454973,-74.00197139,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.6978292896539805
19581,W 14 St & The High Line,40.74195138,-74.00803013,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.7906588577637962
19589,South End Ave & Liberty St,40.711512,-74.01575600000001,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.041865285794539187
19597,Pershing Square North,40.751872999999996,-73.97770600000001,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.0345055252096238
19619,W 15 St & 7 Ave,40.73935542,-73.99931783,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.16654906019762772
19643,Greenwich St & Warren St,40.71542197,-74.01121978,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.3283265217239787
19852,E 20 St & FDR Drive,40.73314259,-73.97573881,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5722969578550174
19862,Greenwich St & Warren St,40.71542197,-74.01121978,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.8148452558706739
19908,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5229953413671529
19983,Mott St & Prince St,40.72317958,-73.99480012,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.85168217331178
19996,E 10 St & Avenue A,40.72740794,-73.98142006,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.9314118648766737
20024,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.3627803105599605
20124,12 Ave & W 40 St,40.76087502,-74.00277668,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5591459269424919
20134,West St & Chambers St,40.71754834,-74.01322069,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.9470505116454762
20166,W 26 St & 8 Ave,40.74734825,-73.99723551,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.1776509287031548
20264,Allen St & Stanton St,40.722055,-73.989111,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.4669044713752776
20358,1 Ave & E 15 St,40.73221853,-73.98165557,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.017673170554851625
20422,South End Ave & Liberty St,40.711512,-74.01575600000001,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.9192881793840231
20532,MacDougal St & Prince St,40.72710258,-74.00297088,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.3805391769621759
20735,Carmine St & 6 Ave,40.73038599,-74.00214988,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.9131316905692916
20824,Lafayette St & Jersey St,40.72456089,-73.99565293,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.8781073659930178
20828,W 18 St & 6 Ave,40.73971301,-73.99456405,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.13184925039257556
20955,W 15 St & 7 Ave,40.73935542,-73.99931783,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5947653470869191
21068,W 13 St & 6 Ave,40.73649403,-73.99704374,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5435657350799638
21321,W 21 St & 6 Ave,40.74173969,-73.99415556,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.21175029757004715
21354,Lafayette St & E 8 St,40.73028666,-73.9907647,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.7304422314321953
21363,9 Ave & W 22 St,40.7454973,-74.00197139,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.8473195846691267
21375,St Marks Pl & 2 Ave,40.7284186,-73.98713956,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.39561197684105853
21387,8 Ave & W 33 St,40.751551,-73.993934,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5857668701010157
21408,Broadway & W 24 St,40.742354299999995,-73.98915076,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.44189949746065216
21453,W Broadway & Spring St,40.72490985,-74.00154702,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5221635945841515
21468,E 11 St & 1 Ave,40.72953837,-73.98426726,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.3205610182493822
21526,Great Jones St,40.72743423,-73.99379025,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.62948897699497
21551,Broadway & E 22 St,40.740343200000005,-73.98955109,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.7054420372160536
21893,St Marks Pl & 2 Ave,40.7284186,-73.98713956,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.09910773134066686
21970,Great Jones St,40.72743423,-73.99379025,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.6815647319484319
22057,W 22 St & 8 Ave,40.74475148,-73.99915362,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.779574666857625
22252,West St & Chambers St,40.71754834,-74.01322069,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.12093466175149781
22365,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.7180065053284799
22399,E 20 St & 2 Ave,40.73587678,-73.98205027,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.024802813253843592
22413,St Marks Pl & 2 Ave,40.7284186,-73.98713956,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.6320401062924254
22421,12 Ave & W 40 St,40.76087502,-74.00277668,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.9655165143050802
22480,MacDougal St & Prince St,40.72710258,-74.00297088,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.06646647470729117
22485,Cleveland Pl & Spring St,40.722103786686,-73.997249007225,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5902892607234939
22537,Lafayette St & Jersey St,40.72456089,-73.99565293,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.899483642238794
22611,Broadway & E 14 St,40.73454567,-73.99074142,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.9711091902440037
22614,Forsyth St & Broome St,40.71893904,-73.99266288,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.02823380150488708
22680,Lafayette St & E 8 St,40.73028666,-73.9907647,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.8041998177834278
22682,E 4 St & 2 Ave,40.726280700000004,-73.98978041,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.9923052194930277
22685,E 39 St & 2 Ave,40.74780373,-73.97344190000001,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.9147599038493655
22736,W 13 St & Hudson St,40.739973541034104,-74.0051387250423,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.8021434569186521
23001,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.8864092284329919
23131,St Marks Pl & 2 Ave,40.7284186,-73.98713956,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.6554491206616977
23208,Great Jones St,40.72743423,-73.99379025,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.7183751473110577
23276,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.27871929895688796
23289,W 25 St & 6 Ave,40.74395411,-73.99144871,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.6556792662580572
23421,E 12 St & 3 Ave,40.73223272,-73.98889957,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.40764272068853513
23727,St Marks Pl & 2 Ave,40.7284186,-73.98713956,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.6494423462319421
23778,Allen St & Rivington St,40.72019576,-73.98997825,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.4531052123153827
23842,Great Jones St,40.72743423,-73.99379025,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.27323687403469343
23885,Broadway & E 14 St,40.73454567,-73.99074142,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.8301356698953872
23957,W 18 St & 6 Ave,40.73971301,-73.99456405,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.7856530389280532
24102,W 22 St & 10 Ave,40.74691959,-74.00451887,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.6896618900679977
24108,Lafayette St & E 8 St,40.73028666,-73.9907647,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.819017571200174
24162,9 Ave & W 18 St,40.74317449,-74.00366443,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.13942080681385682
24250,W Broadway & Spring St,40.72490985,-74.00154702,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.9060227448789979
24363,Greenwich St & Warren St,40.71542197,-74.01121978,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.13611659758348205
24402,Cleveland Pl & Spring St,40.722103786686,-73.997249007225,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.11952984488618612
24426,W 14 St & The High Line,40.74195138,-74.00803013,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.31078688838584323
24454,E 11 St & 1 Ave,40.72953837,-73.98426726,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.999721830854915
24465,W 13 St & Hudson St,40.739973541034104,-74.0051387250423,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5570098474037268
24500,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.13191495441896695
24503,Broadway & E 22 St,40.740343200000005,-73.98955109,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.8396165100131321
24526,6 Ave & W 33 St,40.74901271,-73.98848395,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.8000867209995536
24552,12 Ave & W 40 St,40.76087502,-74.00277668,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.20875326546939243
24697,South End Ave & Liberty St,40.711512,-74.01575600000001,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.23361417626398107
24760,West Thames St,40.70834698,-74.01713445,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.03881269079439742
24765,West St & Chambers St,40.71754834,-74.01322069,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.6398911400926849
25003,E 4 St & 2 Ave,40.726280700000004,-73.98978041,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5665020103152538
25096,Great Jones St,40.72743423,-73.99379025,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.042493745208953326
25101,E 15 St & 3 Ave,40.734232,-73.986923,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.00988783700362661
25125,E 3 St & 1 Ave,40.72467721,-73.98783413,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.36375449949478655
25197,E 4 St & 2 Ave,40.726280700000004,-73.98978041,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.7791094779224067
25235,W 22 St & 10 Ave,40.74691959,-74.00451887,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5855718410122809
25249,St Marks Pl & 2 Ave,40.7284186,-73.98713956,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.6993190376752914
25351,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5169993247495526
25439,W 20 St & 11 Ave,40.746745000000004,-74.007756,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.3077806421130842
25446,Allen St & Rivington St,40.72019576,-73.98997825,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.057798837744084675
25767,MacDougal St & Prince St,40.72710258,-74.00297088,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.11658031501398569
25800,W 13 St & Hudson St,40.739973541034104,-74.0051387250423,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.8564673694588245
25877,W 13 St & Hudson St,40.739973541034104,-74.0051387250423,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5942986101726601
25950,Stanton St & Chrystie St,40.72229346,-73.99147535,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.7180770129345558
26023,Allen St & Hester St,40.71605866,-73.99190759,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.43571878603693304
26037,W 17 St & 8 Ave,40.74177603,-74.00149746,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.7687688195198324
26057,W 21 St & 6 Ave,40.74173969,-73.99415556,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.6367010979509478
26064,E 2 St & Avenue B,40.72217444,-73.98368779,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.6707183284190515
26195,St Marks Pl & 2 Ave,40.7284186,-73.98713956,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5109460394507728
26205,South End Ave & Liberty St,40.711512,-74.01575600000001,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.8900299523596134
26248,W 13 St & Hudson St,40.739973541034104,-74.0051387250423,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.9203329707319066
26313,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.4531096937085701
26439,Mott St & Prince St,40.72317958,-73.99480012,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.3192589750241349
26647,E 33 St & 2 Ave,40.744023,-73.976056,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.39130960219935584
26878,W 4 St & 7 Ave S,40.73401143,-74.00293877,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.39506525600919273
26944,Allen St & Rivington St,40.72019576,-73.98997825,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.7970051045609274
26946,South End Ave & Liberty St,40.711512,-74.01575600000001,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.6425744942414001
26995,E 4 St & 2 Ave,40.726280700000004,-73.98978041,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.8588239510747018
27039,Broadway & E 14 St,40.73454567,-73.99074142,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.8645068471960978
27089,West St & Chambers St,40.71754834,-74.01322069,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.9809853618491624
27127,West St & Chambers St,40.71754834,-74.01322069,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.23463765601953213
27652,Lafayette St & E 8 St,40.73028666,-73.9907647,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.15943208564469014
27685,Lexington Ave & E 24 St,40.74025878,-73.98409214,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.8181141356944136
27696,Broadway & W 24 St,40.742354299999995,-73.98915076,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.6382176344782748
27707,E 32 St & Park Ave,40.745712100000006,-73.98194829,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.24971982658977254
27711,Barrow St & Hudson St,40.73172428,-74.00674436,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.6059168745463988
27822,Mott St & Prince St,40.72317958,-73.99480012,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.29351680576451056
27874,W 21 St & 6 Ave,40.74173969,-73.99415556,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.4196474965141852
27909,Lafayette St & E 8 St,40.73028666,-73.9907647,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.48830164936574605
27951,Lafayette St & E 8 St,40.73028666,-73.9907647,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.629671635033694
28035,Broadway & W 24 St,40.742354299999995,-73.98915076,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.7795941562223142
28154,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.23893442420495237
28159,9 Ave & W 18 St,40.74317449,-74.00366443,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.12563514742614224
28165,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.03846190293034135
28222,9 Ave & W 22 St,40.7454973,-74.00197139,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.6530317564358569
28227,E 11 St & 1 Ave,40.72953837,-73.98426726,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.8324678288761603
28302,South End Ave & Liberty St,40.711512,-74.01575600000001,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.00013374332829618751
28619,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.10052153303855405
28725,Broadway & W 60 St,40.76915505,-73.98191841,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.6524759050729823
28800,W 13 St & Hudson St,40.739973541034104,-74.0051387250423,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.17136613705915293
28850,E 10 St & Avenue A,40.72740794,-73.98142006,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.3524476919582331
28900,5 Ave & E 29 St,40.7451677,-73.98683077,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.9939832377869574
29481,E 20 St & 2 Ave,40.73587678,-73.98205027,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.17859011823351012
29544,Suffolk St & Stanton St,40.72066442,-73.98517977,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.18979886176305572
29634,W 13 St & 6 Ave,40.73649403,-73.99704374,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.6361353466935945
29737,E 2 St & Avenue B,40.72217444,-73.98368779,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.40895675161166767
29780,E 11 St & 1 Ave,40.72953837,-73.98426726,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.7668205565286849
29852,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.13056196334894887
29863,9 Ave & W 22 St,40.7454973,-74.00197139,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.6486461697219423
29927,Pershing Square North,40.751872999999996,-73.97770600000001,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.33052940235901773
29933,W Broadway & Spring St,40.72490985,-74.00154702,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.277999827862896
29968,South End Ave & Liberty St,40.711512,-74.01575600000001,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.4751951507728296
30066,W 15 St & 7 Ave,40.73935542,-73.99931783,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.43088257658125884
30151,W 15 St & 7 Ave,40.73935542,-73.99931783,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.20168152382651516
30196,Lexington Ave & E 24 St,40.74025878,-73.98409214,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.7239583797804489
30310,W Broadway & Spring St,40.72490985,-74.00154702,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.02598224369329527
30362,Lafayette St & E 8 St,40.73028666,-73.9907647,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.050453136555207556
30369,West Thames St,40.70834698,-74.01713445,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.6022769504954328
30457,Carmine St & 6 Ave,40.73038599,-74.00214988,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.3542693894192197
30480,W 26 St & 8 Ave,40.74734825,-73.99723551,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.3215272132179292
30532,West St & Chambers St,40.71754834,-74.01322069,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.8400552073936091
30533,University Pl & E 14 St,40.73492695,-73.99200509,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.36711337850684345
30660,9 Ave & W 18 St,40.74317449,-74.00366443,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.11538929985168656
30944,Lafayette St & E 8 St,40.73028666,-73.9907647,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.06906530522685561
30960,Lafayette St & Jersey St,40.72456089,-73.99565293,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.7075807782121176
30967,W 18 St & 6 Ave,40.73971301,-73.99456405,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.4471377928078283
31059,W 21 St & 6 Ave,40.74173969,-73.99415556,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.325749464865839
31115,Carmine St & 6 Ave,40.73038599,-74.00214988,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.8859426818106635
31218,W 20 St & 7 Ave,40.74238787,-73.99726235,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.693855891135199
31503,E 15 St & 3 Ave,40.734232,-73.986923,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.9790415157192681
31511,E 4 St & 2 Ave,40.726280700000004,-73.98978041,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5838465577934437
31693,St Marks Pl & 2 Ave,40.7284186,-73.98713956,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5198948542919865
31877,E 32 St & Park Ave,40.745712100000006,-73.98194829,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.849767849915243
31952,Broadway & W 24 St,40.742354299999995,-73.98915076,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.3365102175658248
32054,W 21 St & 6 Ave,40.74173969,-73.99415556,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.3913448202227824
32093,South End Ave & Liberty St,40.711512,-74.01575600000001,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.9672985087505698
32108,St Marks Pl & 2 Ave,40.7284186,-73.98713956,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.16609095762119752
32115,W 18 St & 6 Ave,40.73971301,-73.99456405,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.7156301181017807
32202,Christopher St & Greenwich St,40.73291553,-74.00711384,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.019753231739989885
32209,1 Ave & E 15 St,40.73221853,-73.98165557,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.3092360489794921
32319,Barrow St & Hudson St,40.73172428,-74.00674436,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5605835518248327
32323,E 17 St & Broadway,40.73704984,-73.99009296,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.16400180017218213
32358,E 11 St & 1 Ave,40.72953837,-73.98426726,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.8813978082076833
32565,W 22 St & 8 Ave,40.74475148,-73.99915362,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5424110275060205
32693,E 4 St & 2 Ave,40.726280700000004,-73.98978041,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.4960316154169996
32694,E 4 St & 2 Ave,40.726280700000004,-73.98978041,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.8306145630367439
32723,W 22 St & 8 Ave,40.74475148,-73.99915362,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.19659759859150272
32724,W 22 St & 8 Ave,40.74475148,-73.99915362,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.3980948638068684
32753,Lafayette St & E 8 St,40.73028666,-73.9907647,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.5028338201878264
32754,Lafayette St & E 8 St,40.73028666,-73.9907647,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.34608484388970506
32916,Great Jones St,40.72743423,-73.99379025,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.9514119323407677
33107,St Marks Pl & 2 Ave,40.7284186,-73.98713956,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.3900810359816669
33254,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.0633357496715542
33355,W 25 St & 6 Ave,40.74395411,-73.99144871,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.4292455342555853
33371,Stanton St & Chrystie St,40.72229346,-73.99147535,W 4 St & 7 Ave S,40.6851443,-73.95380904,0.31615618429693493
